,Total deaths,Total injured,Total affected,Total homeless,Total people,Reconstruction costs,Insured damages,Total economic damages,Death rates,Injury rates,"Number of affected people per 100,000", Homelessness rate,"Total affected people per 100,000",Total economic damages as a share of GDP,Entity,Year
586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar,1980
587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar,1990
588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar,2000
589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar,2010
590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malawi,1960
591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malawi,1970
592,0.9,10.0,0.0,5000.0,5010.0,0.0,0.0,2800.0,0.009916263,0.110180696,0.0,55.09034817,55.20052887,0.176076755,Malawi,1980
593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malawi,1990
594,0.4,18.6,0.0,2055.0,2073.6,0.0,0.0,0.0,0.002831257,0.131653454,0.0,14.54558324,14.67723669,0.0,Malawi,2000
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malawi,2010
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malaysia,1960
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malaysia,1970
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malaysia,1980
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malaysia,1990
600,8.0,76.7,0.0,429.6,506.3,0.0,0.0,50000.0,0.031757374,0.30447382,0.0,1.705370966,2.009844786,0.040080482,Malaysia,2000
601,2.4,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.00792838,0.003303492,0.0,0.0,0.003303492,6.64e-08,Malaysia,2010
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maldives,1980
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maldives,1990
604,10.2,221.4,1200.0,1300.0,2721.4,0.0,0.0,47010.0,3.279742765,71.18971061,385.85209,418.0064309,875.0482315,3.831828105,Maldives,2000
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maldives,2010
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali,1960
607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali,1970
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali,1980
609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali,1990
610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali,2000
611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali,2010
612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marshall Islands,1990
613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marshall Islands,2000
614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marshall Islands,2010
615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martinique,1960
616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martinique,1970
617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martinique,1980
618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martinique,1990
619,0.1,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.025125628,2.512562814,0.0,0.0,2.512562814,0.0,Martinique,2000
620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martinique,2010
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritania,1960
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritania,1970
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritania,1980
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritania,1990
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritania,2000
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritania,2010
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritius,1960
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritius,1970
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritius,1980
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritius,1990
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritius,2000
632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mauritius,2010
633,7.8,50.0,400.0,0.0,450.0,0.0,0.0,540.0,0.017334824,0.103237529,0.935213112,0.0,1.038450641,0.002311463,Mexico,1960
634,57.0,52.5,1125.0,0.0,1177.5,0.0,0.0,3000.0,0.100866192,0.090040405,1.715673076,0.0,1.80571348,0.002229472,Mexico,1970
635,959.4,3120.9,200900.0,10000.0,214020.9,0.0,0.0,410900.0,1.263890163,4.111604565,264.4810251,13.16083861,281.7534683,0.210468099,Mexico,1980
636,11.1,54.0,20923.5,1227.5,22205.0,0.0,0.0,41270.0,0.011806468,0.056207561,21.87289506,1.339144475,23.2682471,0.007110124,Mexico,1990
637,2.9,107.4,17753.0,0.0,17860.4,0.0,2500.0,11630.0,0.002813322,0.10419401,17.22237852,0.0,17.32657253,0.001594601,Mexico,2000
638,47.6,649.9,155053.1,400.0,156103.0,0.0,296000.0,977000.0,0.038194737,0.522655705,124.7613961,0.34108157,125.6251334,0.085154888,Mexico,2010
639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Micronesia,1980
640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Micronesia,1990
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Micronesia,2000
642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Micronesia,2010
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,1990
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2000
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2010
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mongolia,1960
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mongolia,1970
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mongolia,1980
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mongolia,1990
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mongolia,2000
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mongolia,2010
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2000
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2010
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montserrat,1960
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montserrat,1970
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montserrat,1980
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montserrat,1990
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montserrat,2000
659,1201.1,2500.0,0.0,0.0,2500.0,0.0,0.0,12000.0,9.740175097,20.27739476,0.0,0.0,20.27739476,0.589058036,Morocco,1960
660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,1970
661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,1980
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,1990
663,62.8,92.6,0.0,1253.9,1346.5,0.0,0.0,40000.0,0.208533953,0.307487963,0.0,4.163705794,4.471193757,0.067084806,Morocco,2000
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2010
665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,1960
666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,1970
667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,1980
668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,1990
669,0.4,3.6,0.0,144.0,147.6,0.0,0.0,0.0,0.001897533,0.017077799,0.0,0.683111954,0.700189753,0.0,Mozambique,2000
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2010
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar,1960
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar,1970
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar,1980
674,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.038195273,0.0,0.038195273,0.0,Myanmar,1990
675,7.1,0.0,1250.0,320.0,1570.0,0.0,0.0,50000.0,0.014619883,0.0,2.573923071,0.658924306,3.232847377,0.564499379,Myanmar,2000
676,11.6,35.8,2040.5,315.2,2391.5,0.0,0.0,1477.0,0.022657425,0.069820565,3.99092871,0.618148301,4.678897575,0.002511898,Myanmar,2010
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,1980
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,1990
679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2000
680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2010
681,8.0,10.0,2000.0,0.0,2010.0,0.0,0.0,100.0,0.071601181,0.089501477,17.90029535,0.0,17.98979683,0.011027645,Nepal,1960
682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,1970
683,80.9,661.6,50000.0,3500.0,54161.6,0.0,0.0,30500.0,0.460025519,4.293142048,299.6637115,23.30847096,327.2653245,1.431113975,Nepal,1980
684,0.0,5.5,23.0,0.0,28.5,0.0,0.0,0.0,0.0,0.026842362,0.112249878,0.0,0.13909224,0.0,Nepal,1990
685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2000
686,897.6,2044.9,578965.0,0.0,581009.9,0.0,10000.0,517400.0,3.322596065,7.56946675,2143.064446,0.0,2150.633913,2.123904377,Nepal,2010
687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,1960
688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,1970
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,1980
690,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.013187393,0.0,0.0,0.013187393,0.0,Netherlands,1990
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2000
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2010
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands Antilles,1960
694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands Antilles,1970
695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands Antilles,1980
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands Antilles,1990
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Caledonia,1960
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Caledonia,1970
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Caledonia,1980
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Caledonia,1990
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Caledonia,2000
702,0.3,1.4,30.0,0.0,31.4,0.0,0.0,266.9,0.010960906,0.051150895,1.09609061,0.0,1.147241505,0.005151915,New Zealand,1960
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,1970
704,0.1,2.5,700.0,0.0,702.5,0.0,0.0,21000.0,0.003020236,0.075505889,21.14164905,0.0,21.21715494,0.05201064,New Zealand,1980
705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,1990
706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,2000
707,18.4,160.1,61383.6,30.0,61573.7,0.0,2111180.0,2845000.0,0.416150653,3.617013466,1396.002875,0.678886626,1400.298775,1.722237946,New Zealand,2010
708,0.0,0.0,200.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,8.830022075,0.0,8.830022075,0.028739762,Nicaragua,1960
709,1000.0,2000.0,40000.0,30000.0,72000.0,0.0,10000.0,84500.0,39.07776475,78.1555295,1563.11059,1172.332943,2813.599062,9.593084187,Nicaragua,1970
710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nicaragua,1980
711,17.9,49.2,591.5,1.0,641.7,0.0,0.0,2500.0,0.410080183,1.12638365,13.4936649,0.020362452,14.640411,0.139446676,Nicaragua,1990
712,0.7,4.2,178.5,565.0,747.7,0.0,0.0,0.0,0.01380943,0.082856579,3.521404616,11.14618268,14.75044387,0.0,Nicaragua,2000
713,0.2,26.6,1201.5,0.0,1228.1,0.0,0.0,300.0,0.003255738,0.433013186,19.55884747,0.0,19.99186065,0.00252516,Nicaragua,2010
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,1960
715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,1970
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,1980
717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,1990
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2000
719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2010
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria,1970
721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria,1980
722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria,1990
723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria,2000
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria,2010
725,40.2,163.8,9658.2,4800.0,14622.0,0.0,0.0,95640.0,0.016056935,0.063702775,3.798430452,1.88811479,5.750248018,0.014691649,North America,1960
726,3365.7,9968.2,416837.3,146608.4,573413.9,0.0,13500.0,243595.0,1.179398798,3.479597293,144.6029344,51.11975789,199.2022896,0.014990373,North America,1970
727,1080.8,5520.2,255362.5,35756.5,296639.2,0.0,25500.0,1148997.0,0.337528265,1.71396308,79.69227607,11.09204662,92.49828577,0.020788251,North America,1980
728,45.2,990.4,26579.9,5923.5,33493.8,0.0,1045500.0,3091300.0,0.012893547,0.281435781,7.300003003,1.702263508,9.283702292,0.037686013,North America,1990
729,126.0,1028.8,199177.4,814.4,201020.6,0.0,76000.0,466485.0,0.032677772,0.266380254,51.34855936,0.210410108,51.82534973,0.003828127,North America,2000
730,22311.8,30819.7,641920.8,1391.1,674131.6,1150000.0,339200.0,1896250.0,5.30716053,7.322027734,150.0262888,0.32115253,157.669469,0.009793293,North America,2010
731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Korea,1980
732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Korea,1990
733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Korea,2000
734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Korea,2010
735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Macedonia,1990
736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Macedonia,2000
737,0.0,10.0,0.0,0.0,10.0,0.0,0.0,1000.0,0.0,0.480538203,0.0,0.0,0.480538203,0.00936289,North Macedonia,2010
738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northern Mariana Islands,2000
739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northern Mariana Islands,2010
740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,1960
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,1970
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,1980
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,1990
744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2000
745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2010
746,0.3,3.0,417.4,40.0,460.4,0.0,0.0,526.9,0.001576089,0.015760893,2.1928656,0.210145242,2.418771735,0.001350978,Oceania,1960
747,26.8,2.7,1000.0,50.0,1052.7,0.0,0.0,295.0,0.12359769,0.013198043,4.704986756,0.224497619,4.942682419,0.000501671,Oceania,1970
748,2.5,14.0,1400.0,50.0,1464.0,0.0,39600.0,121412.5,0.009740502,0.052505732,5.375058338,0.189477065,5.617041134,0.037285229,Oceania,1980
749,225.2,106.6,3619.9,1202.0,4928.5,0.0,5000.0,12500.0,0.738387628,0.35545308,12.12231769,4.159909889,16.63768066,0.003354543,Oceania,1990
750,25.1,40.0,1604.9,640.0,2284.9,0.0,0.0,13354.0,0.070210578,0.113201511,4.645860923,2.026777836,6.78584027,0.001244908,Oceania,2000
751,37.5,190.4,117270.9,30.0,117491.3,0.0,2111180.0,2851300.0,0.095283288,0.499558784,299.9438351,0.080112303,300.5235062,0.189818438,Oceania,2010
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1970
753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1980
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oman,1990
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oman,2000
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oman,2010
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,1960
758,480.0,1500.0,3500.0,520.0,5520.0,0.0,0.0,325.5,0.740415539,2.311034419,5.436639885,0.801158599,8.548832902,0.003657635,Pakistan,1970
759,28.9,260.5,1297.5,0.0,1558.0,0.0,0.0,1000.0,0.035502447,0.317777436,1.408288432,0.0,1.726065868,0.003467072,Pakistan,1980
760,41.3,108.1,17475.5,4206.5,21790.1,0.0,0.0,1100.0,0.03652545,0.096536717,15.77510178,3.642898775,19.51453727,0.002441704,Pakistan,1990
761,7357.9,12889.7,115169.9,500632.0,628691.6,520000.0,0.0,521050.0,4.589565323,8.040640127,77.82841707,312.3229317,398.1919889,0.433785684,Pakistan,2000
762,79.2,344.2,69784.7,13390.0,83518.9,0.0,0.0,11700.0,0.040550713,0.171354877,34.91092535,6.714236018,41.79651624,0.004935927,Pakistan,2010
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palau,2010
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2000
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2010
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Panama,1960
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Panama,1970
768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Panama,1980
769,3.0,59.6,1050.0,900.0,2009.6,0.0,0.0,0.0,0.118906064,2.362267142,41.61712247,35.67181926,79.65120888,0.0,Panama,1990
770,0.2,7.5,100.0,34.0,141.5,0.0,0.0,0.0,0.006232471,0.233717669,3.116235587,1.0595201,4.409473356,0.0,Panama,2000
771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Panama,2010
772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,1960
773,1.5,2.0,400.0,0.0,402.0,0.0,0.0,175.0,0.05389867,0.071864894,14.3729788,0.0,14.44484369,0.027109208,Papua New Guinea,1970
774,1.1,0.0,500.0,0.0,500.0,0.0,0.0,412.5,0.028162491,0.0,11.70640903,0.0,11.70640903,0.014364313,Papua New Guinea,1980
775,223.5,86.8,1919.9,1000.0,3006.7,0.0,0.0,500.0,4.016085534,1.600825735,36.6858586,20.20610224,58.49278658,0.01005116,Papua New Guinea,1990
776,0.8,7.1,440.0,640.0,1087.1,0.0,0.0,0.0,0.013157684,0.116446554,7.214297426,10.83220186,18.16294584,0.0,Papua New Guinea,2000
777,18.1,30.1,54465.0,0.0,54495.1,0.0,0.0,6100.0,0.210318383,0.349733475,632.8577839,0.0,633.2075174,0.025301219,Papua New Guinea,2010
778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,1960
779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,1970
780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,1980
781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,1990
782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2000
